ID,MRFSS_ESTIMATES_ID,SCI_NAME,YEAR_,WAVE,COMMON,SOURCE_SP_GROUP_NAME,SOURCE_SP_GROUP_CODE,SOURCE_SP_SUPER_GROUP_NAME,SOURCE_SP_SUPER_GROUP_CODE,SOURCE_SPECIES_CODE,RECFIN_SPECIES_CODE,COMMON2,DATE1,AGENCY_CODE,SOURCE_MODE_NAME,SOURCE_MODE_CODE,RECFIN_MODE_NAME,RECFIN_MODE_CODE,SOURCE_AREA_NAME,SOURCE_AREA_CODE,RECFIN_WATER_AREA_CODE,RECFIN_WATER_AREA_NAME,SOURCE_SUB_REGION,RECFIN_SUB_REGION_CODE,RECFIN_SUB_REGION_NAME,TSP_WGT,TSP_EXAM,TSP_REL,TSP_HARV,TSPCLAIM,TSPAVEW,SMP_TRIP,NUMVAR,PERCENT_,ESTRIPS,ESTCLAIM,ESTREL,ESTHARV,ESTWGT,F_PER_T,VARCLAIM,VARREL,VARHARV,UNARPTRP,UNAHPTRP,ESTCLVAR,ESTRLVAR,ESTHVAR,WGT_AB1,LBS_AB1,TOT_CAT,TOT_VAR,LANDING,LAND_VAR,ESTWTVAR,VARWGT,VAR_WAB1,VAR_LBS,TYPE_,TSPAVEL,TSP_LEX,TSP_LEN,LNGSSQ,WGTSSQ,VARLNGTH,SURVEY,OUTFLG,POOL_FLG,EX_FLG,INT_TRIP,TTRIP,NUMRTRIP,VAREL,SUB_WGT,SUB_EXAM,SUB_SSQ,SUB_AVE,SUBVAR,ST_WGT,ST_EXAM,ST_SSQ,ST_AVE,STVAR,FLAG_WGT,RECALC,B1_PER_A,B2_PER_A,ESTRIPS0,NUMVAR0,B2LM,B2LV,B2LN,B2KM,B2KV,B2KN,B2WK,B2WKV,B2WKF,TYPE__,FREQ_,B,LENB1N,LENB1M,LENB1SSQ,LENB1SUM,WGTB1N,WGTB1M,WGTB1SSQ,WGTB1SUM,LENB1V,WGTB1V,LENB2N,LENB2M,LENB2SSQ,LENB2SUM,WGTB2N,WGTB2M,WGTB2SSQ,WGTB2SUM,LENB2V,WGTB2V,WGT_B1,WGT_B1V,PCTB1,RECFINSP,B1WE,B1WEV,B2WE,B2WEV,LENB1S,WGTB1S,LENB2S,WGTB2S,B1MEV,B2MEV,AWEM,AWEMV,B1WEM,B1WEMV,B2WEM,B2WEMV,SPECIES_NAME,SUPER_NAME,GROUP_NAME,RECFIN_LOG_ID,RECFIN_LOAD_DATE,TOTAL_ROWS
4035,6084,SEBASTES RUBERRIMUS,1980,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:20:49,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,7.1,2,0,0,2,3.55,131,683773483.51,44.107744108,75688,1156,0,0,4102.193906,0.0152671756,0.0000686709,0,0,0,0,505820.1593,0,0,4102.193906,9043.7893947,1155.5475791,505820.1593,1155.5475791,505820.1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
4253,6386,SEBASTES RUBERRIMUS,1981,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:14:44,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,1.4,1,0,0,1,1.4,144,5.221369E-16,21.124361158,55895,388,0,0,543.4190554,0.0069444444,0.0000158503,0,0,0,0,49519.411585,0,0,543.4190554,1198.0339308,388.15646814,49519.411585,388.15646814,49519.411585,,,,,63,420.19449902,1,420.19449902,176563.417,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
4546,6790,SEBASTES RUBERRIMUS,1981,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19JUL90:04:18,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,1.4,1,0,0,1,1.4,104,0.0007637235,29.941860465,35093,337,0,0,472.40196868,0.0096153846,0.0000924556,0,0,0,0,113858.9898,0,0,472.40196868,1041.4680564,337.42997763,113858.9898,337.42997763,113858.9898,,,,,63,413.31827112,1,413.31827112,170831.99324,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
4611,6855,SEBASTES RUBERRIMUS,1981,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19JUL90:04:18,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,5.1,1,0,0,1,5.1,51,1671238.9463,83.606557377,51369,1007,0,0,5136.8837957,0.0196078431,0.0001883891,0,0,0,0,497440.79711,0,0,5136.8837957,11324.89011,1007.2321168,497440.79711,1007.2321168,497440.79711,,,,,63,634.33988212,1,634.33988212,402387.08605,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
4689,6941,SEBASTES RUBERRIMUS,1981,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:14:44,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,1.8,2,0,0,2,0.9,168,0.4166910736,48.823529412,104738,1247,0,0,1122.1884547,0.0119047619,0.0001417234,0,0,0,0,1554699.9108,0,0,1122.1884547,2474.0020286,1246.8760607,1554699.9108,1246.8760607,1554699.9108,15546.999222,0.01,1259306.9278,6120686.0269,63,363.71119843,2,727.42239686,264873.21834,1.64,150.77331028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
4824,7117,SEBASTES RUBERRIMUS,1981,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:14:44,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,2.1,1,0,0,1,2.1,237,0.0058707605,41.354723708,84888,358,0,0,752.17619836,0.0042194093,0.0000178034,0,0,0,0,128292.29782,0,0,752.17619836,1658.2646461,358.17914208,128292.29782,358.17914208,128292.29782,,,,,63,474.22200393,1,474.22200393,224886.50901,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
4965,7311,SEBASTES RUBERRIMUS,1981,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,25JUL90:22:50,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,2.6,2,0,0,3,1.3,102,2.2572268E-8,16.025641026,27780,817,0,0,1062.1846141,0.0294117647,0.0008650519,0,0,0,0,667595.35761,0,0,1062.1846141,2341.7162055,817.06508774,667595.35761,817.06508774,667595.35761,60083.583569,0.09,1128236.1544,5483634.7778,63,405.95088409,2,811.90176817,331387.52854,3.56,897.64398007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
5142,7627,SEBASTES RUBERRIMUS,1981,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,25JUL90:22:50,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,2.3,2,0,0,2,1.15,73,0.0463277303,50.704225352,28783,789,0,0,906.8583641,0.0273972603,0.000274963,0,0,0,0,227794.4911,0,0,906.8583641,1999.2804445,788.57249052,227794.4911,788.57249052,227794.4911,561216.53208,0.9025,656890.21822,3192723.4666,63,352.41453831,2,704.82907662,277116.62099,4.45,14362.303681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
5284,7887,SEBASTES RUBERRIMUS,1981,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,25JUL90:22:50,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,4.9,1,0,0,1,4.9,65,426.58856936,45.774647887,25985,400,0,0,1958.8359712,0.0153846154,0.0002366864,0,0,0,0,159810.01092,0,0,1958.8359712,4318.4940519,399.76244311,159810.01092,399.76244311,159810.01092,,,,,63,629.42829077,1,629.42829077,396179.97322,24.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
5427,8138,SEBASTES RUBERRIMUS,1981,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,25JUL90:22:50,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,4.9,3,0,0,3,1.6333333333,190,0.1294605436,47.461928934,112138,1771,0,0,2891.9763331,0.0157894737,0.0000822231,0,0,0,0,1033947.2111,0,0,2891.9763331,6375.7163827,1770.597755,1033947.2111,1770.597755,1033947.2111,1194789.5875,0.3811111111,3559082.21,17298423.657,63,420.19449902,3,1260.5834971,548485.53125,10.29,3132.5467068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
5525,8278,SEBASTES RUBERRIMUS,1981,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:16:00,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,0.9,1,0,0,1,0.9,51,2.0603154E-9,20.564516129,13786,270,0,0,243.28950702,0.0196078431,0.0003844675,0,0,0,0,73073.807686,0,0,243.28950702,536.36154552,270.32167447,73073.807686,270.32167447,73073.807686,,,,,63,367.14931238,1,367.14931238,134798.61758,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
5553,8357,SEBASTES RUBERRIMUS,1981,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:16:00,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,3.2,2,0,0,2,1.6,58,3.1244192E-9,8.9285714286,15219,525,0,0,839.66190759,0.0344827586,0.0003824464,0,0,0,0,88579.967445,0,0,839.66190759,1851.1376178,524.78869225,88579.967445,524.78869225,88579.967445,2754.0326903,0.01,228632.9487,1111238.6214,63,433.45579568,2,866.91159136,375942.02694,5.14,87.086664016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
5837,8801,SEBASTES RUBERRIMUS,1981,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:16:00,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,9.3,3,0,0,3,3.1,369,607.35577553,65,110793,901,0,0,2792.3536991,0.0081300813,0.0000170035,0,0,0,0,208721.31269,0,0,2792.3536991,6156.0860723,900.75925778,208721.31269,900.75925778,208721.31269,457070.21229,0.5633333333,2345302.3543,11399015.627,63,532.50622135,3,1597.518664,861081.77336,32.21,1732.191005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
5955,9031,SEBASTES RUBERRIMUS,1981,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:16:00,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,3.8,2,0,0,2,1.9,202,177436.17878,78.629032258,52713,522,0,0,991.62554841,0.0099009901,0.0000980296,0,0,0,0,272388.15187,0,0,991.62554841,2186.1600948,521.90818337,272388.15187,521.90818337,272388.15187,2723.8818716,0.01,983321.22826,4779295.9516,63,458.01375246,2,916.02750491,419661.75166,7.24,54.2783917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
6055,9300,SEBASTES RUBERRIMUS,1981,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:16:42,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,2.3,1,0,0,1,2.3,59,0.0007020648,36.196319018,29799,505,0,0,1161.642971,0.0169491525,0.0002872738,0,0,0,0,255087.78677,0,0,1161.642971,2560.984347,505.0621613,255087.78677,505.0621613,255087.78677,,,,,63,491.90373281,1,491.90373281,241969.28235,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
6224,9578,SEBASTES RUBERRIMUS,1981,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:16:42,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,13.5,6,0,0,6,2.25,149,0.0152055625,48.376623377,60521,2437,0,0,5483.4774778,0.0402684564,0.0004425172,0,0,0,0,1620866.6338,0,0,5483.4774778,12088.998374,2437.1011013,1620866.6338,2437.1011013,1620866.6338,1159184.9591,0.1951666667,9048483.1527,43978892.815,63,477.82383759,6,2866.9430255,1394862.1004,36.23,832.27939439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
6411,9886,SEBASTES RUBERRIMUS,1981,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:16:42,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,6,2,0,0,2,3,97,59.504008211,59.509202454,48991,1010,0,0,3030.3729678,0.0206185567,0.0002103482,0,0,0,0,504861.25743,0,0,3030.3729678,6680.8287312,1010.1243226,504861.25743,1010.1243226,504861.25743,163256.18539,0.16,4626229.6993,22485145.482,63,534.14341847,2,1068.2868369,571639.29922,18.32,510.45811928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
6699,10386,SEBASTES RUBERRIMUS,1982,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:15:34,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,1.3,1,0,0,1,1.3,47,1.823532E-17,9.1666666667,10059,214,0,0,278.22427735,0.0212765957,0.0002214262,0,0,0,0,22404.127108,0,0,278.22427735,613.37952971,214.01867488,22404.127108,214.01867488,22404.127108,,,,,63,411.35363458,1,411.35363458,169211.81268,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
6903,10620,SEBASTES RUBERRIMUS,1982,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:15:34,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,1,1,Southern California,1.9,1,0,0,1,1.9,179,1.0829962E-9,36.041666667,39550,221,0,0,419.80105465,0.0055865922,6.1017327E-6,0,0,0,0,9544.190306,0,0,419.80105465,925.50289258,220.9479235,9544.190306,220.9479235,9544.190306,,,,,63,457.52259332,1,457.52259332,209326.9234,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
7240,11020,SEBASTES RUBERRIMUS,1981,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:21:37,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,29.9,11,2,0,11,2.7181818182,73,157729.6498,74.489795918,42838,6455,1173.6303129,0,17545.773177,0.1506849315,0.0018028537,0.0001417819,0,0.0273972603,0,3311627.2606,260273.11791,0,17545.773177,38681.808081,7628.5970335,3571900.3785,6454.9667207,3311627.2606,2203164.2872,0.0528760331,26496057.629,128780399.86,63,512.5324165,11,5637.8565815,2914192.3918,87.09,223.71031032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
7372,11213,SEBASTES RUBERRIMUS,1982,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:15:34,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,2.6,1,0,0,1,2.6,77,0.0001512208,30.078125,11029,143,0,0,372.41363879,0.012987013,0.0000319571,0,0,0,0,3887.3474469,0,0,372.41363879,821.03152461,143.23601492,3887.3474469,143.23601492,3887.3474469,,,,,63,511.55009823,1,511.55009823,261683.503,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
7615,11521,SEBASTES RUBERRIMUS,1982,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:15:34,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,32.9,8,0,0,8,4.1125,45,632.6576336,60.810810811,31563,5611,0,0,23076.060522,0.1777777778,0.009382716,0,0,0,0,9347291.722,0,0,23076.060522,50874.004546,5611.200127,9347291.722,5611.200127,9347291.722,7876311.4924,0.25015625,163625559.65,795279256.02,63,583.50491159,8,4668.0392927,2765694.4474,149.31,747.68915347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
7686,11639,SEBASTES RUBERRIMUS,1982,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19JUL90:05:05,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,2.1,1,0,0,1,2.1,116,2.264827E-12,23.625254582,36745,317,0,0,665.21992428,0.0086206897,0.0000743163,0,0,0,0,100344.11512,0,0,665.21992428,1466.558879,316.77139252,100344.11512,316.77139252,100344.11512,,,,,63,477.16895874,1,477.16895874,227690.21519,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
7781,11785,SEBASTES RUBERRIMUS,1982,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,18JUL90:15:34,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,UNKNOWN,6,99,Not Known,2,2,Northern California,2.4,1,0,0,1,2.4,13,0.0020154025,17.567567568,9118,701,0,0,1683.3600381,0.0769230769,0.0059171598,0,0,0,0,491961.98226,0,0,1683.3600381,3711.1735839,701.40001587,491961.98226,701.40001587,491961.98226,,,,,63,496.81532417,1,496.81532417,246825.46633,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
8290,12437,SEBASTES RUBERRIMUS,1982,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,25JUL90:23:46,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,1.9,1,0,0,1,1.9,151,0.0006335749,50.34965035,69057,457,0,0,868.92387018,0.0066225166,0.0000217827,0,0,0,0,103877.44703,0,0,868.92387018,1915.6492019,457.32835273,103877.44703,457.32835273,103877.44703,,,,,63,461.4518664,1,461.4518664,212937.82501,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
8427,12607,SEBASTES RUBERRIMUS,1982,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,25JUL90:23:46,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,33.9,9,0,0,9,3.7666666667,81,0.6800857924,59.281437126,45452,5050,0,0,19022.607691,0.1111111111,0.0014660494,0,0,0,0,3028721.5289,0,0,19022.607691,41937.670825,5050.2498293,3028721.5289,5050.2498293,3028721.5289,6850932.6784,0.2686111111,49008212.405,238197594.45,63,567.21480026,9,5104.9332024,2944553.2585,147.03,679.99433039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
8949,13484,SEBASTES RUBERRIMUS,1982,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,07AUG90:17:38,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,7.3,3,0,0,3,2.4333333333,57,1.580625E-12,9.9130434783,18724,985,0,0,2397.9720915,0.0526315789,0.0006554214,0,0,0,0,229780.35131,0,0,2397.9720915,5286.6234671,985.46798282,229780.35131,985.46798282,229780.35131,3089326.9758,3.1811111111,3718925.1366,18075317.952,63,439.18598559,3,1317.5579568,657764.02717,36.85,13185.172891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
